,local_filepath,filename,label,xmin,xmax,ymin,ymax,pipe_id,dt,side,passnum,cam,video_name,frame
363,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161829_BOX_1_0_128_leaf.png,1000_20240515161829_BOX_1_0_128_leaf.png,leaf,2205,2420,706,892,1000,20240515161829,BOX,1,0,1000_20240515161829_BOX_1_0_128_leaf.png,128
364,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161838_BOX_1_0_130_leaf.png,1000_20240515161838_BOX_1_0_130_leaf.png,leaf,2282,2497,680,867,1000,20240515161838,BOX,1,0,1000_20240515161838_BOX_1_0_130_leaf.png,130
365,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161847_BOX_1_0_132_leaf.png,1000_20240515161847_BOX_1_0_132_leaf.png,leaf,2304,2519,680,867,1000,20240515161847,BOX,1,0,1000_20240515161847_BOX_1_0_132_leaf.png,132
366,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161855_BOX_1_0_73_leaf.png,1000_20240515161855_BOX_1_0_73_leaf.png,leaf,0,149,2558,2791,1000,20240515161855,BOX,1,0,1000_20240515161855_BOX_1_0_73_leaf.png,73
367,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161904_BOX_1_0_76_leaf.png,1000_20240515161904_BOX_1_0_76_leaf.png,leaf,46,436,2558,2920,1000,20240515161904,BOX,1,0,1000_20240515161904_BOX_1_0_76_leaf.png,76
368,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161912_BOX_1_0_82_leaf.png,1000_20240515161912_BOX_1_0_82_leaf.png,leaf,363,753,2589,2950,1000,20240515161912,BOX,1,0,1000_20240515161912_BOX_1_0_82_leaf.png,82
369,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161920_BOX_1_0_89_leaf.png,1000_20240515161920_BOX_1_0_89_leaf.png,leaf,910,1300,2609,2971,1000,20240515161920,BOX,1,0,1000_20240515161920_BOX_1_0_89_leaf.png,89
370,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161928_BOX_1_0_96_leaf.png,1000_20240515161928_BOX_1_0_96_leaf.png,leaf,1407,1797,2629,2991,1000,20240515161928,BOX,1,0,1000_20240515161928_BOX_1_0_96_leaf.png,96
371,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161936_BOX_1_0_97_leaf.png,1000_20240515161936_BOX_1_0_97_leaf.png,leaf,1468,1858,2619,2981,1000,20240515161936,BOX,1,0,1000_20240515161936_BOX_1_0_97_leaf.png,97
372,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161945_BOX_1_0_98_leaf.png,1000_20240515161945_BOX_1_0_98_leaf.png,leaf,1550,1940,2614,2976,1000,20240515161945,BOX,1,0,1000_20240515161945_BOX_1_0_98_leaf.png,98
373,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161953_BOX_1_0_106_leaf.png,1000_20240515161953_BOX_1_0_106_leaf.png,leaf,2077,2467,2507,2868,1000,20240515161953,BOX,1,0,1000_20240515161953_BOX_1_0_106_leaf.png,106
374,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162001_BOX_1_0_110_leaf.png,1000_20240515162001_BOX_1_0_110_leaf.png,leaf,2181,2571,2507,2868,1000,20240515162001,BOX,1,0,1000_20240515162001_BOX_1_0_110_leaf.png,110
375,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162009_BOX_1_0_132_blue_tape.png,1000_20240515162009_BOX_1_0_132_blue_tape.png,blue_tape,0,382,813,988,1000,20240515162009,BOX,1,0,1000_20240515162009_BOX_1_0_132_blue_tape.png,132
376,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162018_BOX_1_0_136_blue_tape.png,1000_20240515162018_BOX_1_0_136_blue_tape.png,blue_tape,153,536,859,1034,1000,20240515162018,BOX,1,0,1000_20240515162018_BOX_1_0_136_blue_tape.png,136
377,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162027_BOX_1_0_142_blue_tape.png,1000_20240515162027_BOX_1_0_142_blue_tape.png,blue_tape,358,740,936,1111,1000,20240515162027,BOX,1,0,1000_20240515162027_BOX_1_0_142_blue_tape.png,142
378,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162036_BOX_1_0_148_blue_tape.png,1000_20240515162036_BOX_1_0_148_blue_tape.png,blue_tape,654,1037,977,1152,1000,20240515162036,BOX,1,0,1000_20240515162036_BOX_1_0_148_blue_tape.png,148
379,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162045_BOX_1_0_156_blue_tape.png,1000_20240515162045_BOX_1_0_156_blue_tape.png,blue_tape,1007,1390,977,1152,1000,20240515162045,BOX,1,0,1000_20240515162045_BOX_1_0_156_blue_tape.png,156
380,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162053_BOX_1_0_165_blue_tape.png,1000_20240515162053_BOX_1_0_165_blue_tape.png,blue_tape,1427,1810,967,1142,1000,20240515162053,BOX,1,0,1000_20240515162053_BOX_1_0_165_blue_tape.png,165
381,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162102_BOX_1_0_171_blue_tape.png,1000_20240515162102_BOX_1_0_171_blue_tape.png,blue_tape,1703,2086,936,1111,1000,20240515162102,BOX,1,0,1000_20240515162102_BOX_1_0_171_blue_tape.png,171
382,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162110_BOX_1_0_178_blue_tape.png,1000_20240515162110_BOX_1_0_178_blue_tape.png,blue_tape,1975,2357,834,1009,1000,20240515162110,BOX,1,0,1000_20240515162110_BOX_1_0_178_blue_tape.png,178
383,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162119_BOX_1_0_181_blue_tape.png,1000_20240515162119_BOX_1_0_181_blue_tape.png,blue_tape,2082,2465,828,1003,1000,20240515162119,BOX,1,0,1000_20240515162119_BOX_1_0_181_blue_tape.png,181
384,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162127_BOX_1_0_184_blue_tape.png,1000_20240515162127_BOX_1_0_184_blue_tape.png,blue_tape,2184,2567,777,952,1000,20240515162127,BOX,1,0,1000_20240515162127_BOX_1_0_184_blue_tape.png,184
385,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162136_BOX_1_0_186_blue_tape.png,1000_20240515162136_BOX_1_0_186_blue_tape.png,blue_tape,2309,2516,731,906,1000,20240515162136,BOX,1,0,1000_20240515162136_BOX_1_0_186_blue_tape.png,186
386,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162144_BOX_1_0_138_gum.png,1000_20240515162144_BOX_1_0_138_gum.png,gum,0,258,1059,1204,1000,20240515162144,BOX,1,0,1000_20240515162144_BOX_1_0_138_gum.png,138
387,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162152_BOX_1_0_141_gum.png,1000_20240515162152_BOX_1_0_141_gum.png,gum,122,381,1100,1245,1000,20240515162152,BOX,1,0,1000_20240515162152_BOX_1_0_141_gum.png,141
388,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162201_BOX_1_0_148_gum.png,1000_20240515162201_BOX_1_0_148_gum.png,gum,404,735,1166,1353,1000,20240515162201,BOX,1,0,1000_20240515162201_BOX_1_0_148_gum.png,148
389,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162210_BOX_1_0_156_gum.png,1000_20240515162210_BOX_1_0_156_gum.png,gum,834,1165,1217,1404,1000,20240515162210,BOX,1,0,1000_20240515162210_BOX_1_0_156_gum.png,156
390,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162219_BOX_1_0_165_gum.png,1000_20240515162219_BOX_1_0_165_gum.png,gum,1279,1610,1212,1399,1000,20240515162219,BOX,1,0,1000_20240515162219_BOX_1_0_165_gum.png,165
391,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162228_BOX_1_0_171_gum.png,1000_20240515162228_BOX_1_0_171_gum.png,gum,1570,1902,1171,1358,1000,20240515162228,BOX,1,0,1000_20240515162228_BOX_1_0_171_gum.png,171
392,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162237_BOX_1_0_178_gum.png,1000_20240515162237_BOX_1_0_178_gum.png,gum,1939,2270,1120,1307,1000,20240515162237,BOX,1,0,1000_20240515162237_BOX_1_0_178_gum.png,178
393,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162245_BOX_1_0_181_gum.png,1000_20240515162245_BOX_1_0_181_gum.png,gum,2102,2434,1054,1240,1000,20240515162245,BOX,1,0,1000_20240515162245_BOX_1_0_181_gum.png,181
394,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162253_BOX_1_0_184_gum.png,1000_20240515162253_BOX_1_0_184_gum.png,gum,2179,2511,1018,1204,1000,20240515162253,BOX,1,0,1000_20240515162253_BOX_1_0_184_gum.png,184
395,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162302_BOX_1_0_186_gum.png,1000_20240515162302_BOX_1_0_186_gum.png,gum,2222,2553,1007,1194,1000,20240515162302,BOX,1,0,1000_20240515162302_BOX_1_0_186_gum.png,186
396,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162310_BOX_1_0_137_black_tape.png,1000_20240515162310_BOX_1_0_137_black_tape.png,black_tape,0,127,931,1106,1000,20240515162310,BOX,1,0,1000_20240515162310_BOX_1_0_137_black_tape.png,137
397,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162319_BOX_1_0_141_black_tape.png,1000_20240515162319_BOX_1_0_141_black_tape.png,black_tape,107,315,982,1180,1000,20240515162319,BOX,1,0,1000_20240515162319_BOX_1_0_141_black_tape.png,141
398,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162328_BOX_1_0_148_black_tape.png,1000_20240515162328_BOX_1_0_148_black_tape.png,black_tape,404,612,1069,1267,1000,20240515162328,BOX,1,0,1000_20240515162328_BOX_1_0_148_black_tape.png,148
399,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162337_BOX_1_0_156_black_tape.png,1000_20240515162337_BOX_1_0_156_black_tape.png,black_tape,787,995,1094,1293,1000,20240515162337,BOX,1,0,1000_20240515162337_BOX_1_0_156_black_tape.png,156
400,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162346_BOX_1_0_165_black_tape.png,1000_20240515162346_BOX_1_0_165_black_tape.png,black_tape,1263,1471,1146,1344,1000,20240515162346,BOX,1,0,1000_20240515162346_BOX_1_0_165_black_tape.png,165
401,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162354_BOX_1_0_171_black_tape.png,1000_20240515162354_BOX_1_0_171_black_tape.png,black_tape,1545,1753,1115,1313,1000,20240515162354,BOX,1,0,1000_20240515162354_BOX_1_0_171_black_tape.png,171
402,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162403_BOX_1_0_178_black_tape.png,1000_20240515162403_BOX_1_0_178_black_tape.png,black_tape,1867,2075,1048,1247,1000,20240515162403,BOX,1,0,1000_20240515162403_BOX_1_0_178_black_tape.png,178
403,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162411_BOX_1_0_181_black_tape.png,1000_20240515162411_BOX_1_0_181_black_tape.png,black_tape,1990,2198,1038,1237,1000,20240515162411,BOX,1,0,1000_20240515162411_BOX_1_0_181_black_tape.png,181
404,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162420_BOX_1_0_184_black_tape.png,1000_20240515162420_BOX_1_0_184_black_tape.png,black_tape,2133,2341,992,1190,1000,20240515162420,BOX,1,0,1000_20240515162420_BOX_1_0_184_black_tape.png,184
405,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162432_BOX_1_0_186_black_tape.png,1000_20240515162432_BOX_1_0_186_black_tape.png,black_tape,2184,2392,967,1165,1000,20240515162432,BOX,1,0,1000_20240515162432_BOX_1_0_186_black_tape.png,186
406,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162441_BOX_1_0_188_black_tape.png,1000_20240515162441_BOX_1_0_188_black_tape.png,black_tape,2302,2510,921,1119,1000,20240515162441,BOX,1,0,1000_20240515162441_BOX_1_0_188_black_tape.png,188
407,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162450_BOX_1_0_144_leaf.png,1000_20240515162450_BOX_1_0_144_leaf.png,leaf,0,229,1673,1906,1000,20240515162450,BOX,1,0,1000_20240515162450_BOX_1_0_144_leaf.png,144
408,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162458_BOX_1_0_148_leaf.png,1000_20240515162458_BOX_1_0_148_leaf.png,leaf,127,466,1719,1958,1000,20240515162458,BOX,1,0,1000_20240515162458_BOX_1_0_148_leaf.png,148
409,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162507_BOX_1_0_156_leaf.png,1000_20240515162507_BOX_1_0_156_leaf.png,leaf,603,942,1785,2024,1000,20240515162507,BOX,1,0,1000_20240515162507_BOX_1_0_156_leaf.png,156
410,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162516_BOX_1_0_165_leaf.png,1000_20240515162516_BOX_1_0_165_leaf.png,leaf,1166,1505,1826,2065,1000,20240515162516,BOX,1,0,1000_20240515162516_BOX_1_0_165_leaf.png,165
411,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162524_BOX_1_0_171_leaf.png,1000_20240515162524_BOX_1_0_171_leaf.png,leaf,1529,1868,1790,2030,1000,20240515162524,BOX,1,0,1000_20240515162524_BOX_1_0_171_leaf.png,171
412,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162533_BOX_1_0_178_leaf.png,1000_20240515162533_BOX_1_0_178_leaf.png,leaf,1990,2329,1734,1973,1000,20240515162533,BOX,1,0,1000_20240515162533_BOX_1_0_178_leaf.png,178
413,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162541_BOX_1_0_181_leaf.png,1000_20240515162541_BOX_1_0_181_leaf.png,leaf,2159,2498,1668,1907,1000,20240515162541,BOX,1,0,1000_20240515162541_BOX_1_0_181_leaf.png,181
414,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162550_BOX_1_0_184_leaf.png,1000_20240515162550_BOX_1_0_184_leaf.png,leaf,2217,2556,1632,1871,1000,20240515162550,BOX,1,0,1000_20240515162550_BOX_1_0_184_leaf.png,184
415,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162559_BOX_1_0_159_blue_tape.png,1000_20240515162559_BOX_1_0_159_blue_tape.png,blue_tape,0,236,1826,2083,1000,20240515162559,BOX,1,0,1000_20240515162559_BOX_1_0_159_blue_tape.png,159
416,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162608_BOX_1_0_165_blue_tape.png,1000_20240515162608_BOX_1_0_165_blue_tape.png,blue_tape,337,574,1923,2180,1000,20240515162608,BOX,1,0,1000_20240515162608_BOX_1_0_165_blue_tape.png,165
417,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162616_BOX_1_0_171_blue_tape.png,1000_20240515162616_BOX_1_0_171_blue_tape.png,blue_tape,690,927,1944,2200,1000,20240515162616,BOX,1,0,1000_20240515162616_BOX_1_0_171_blue_tape.png,171
418,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162625_BOX_1_0_178_blue_tape.png,1000_20240515162625_BOX_1_0_178_blue_tape.png,blue_tape,1176,1413,1944,2200,1000,20240515162625,BOX,1,0,1000_20240515162625_BOX_1_0_178_blue_tape.png,178
419,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162633_BOX_1_0_181_blue_tape.png,1000_20240515162633_BOX_1_0_181_blue_tape.png,blue_tape,1381,1618,1959,2216,1000,20240515162633,BOX,1,0,1000_20240515162633_BOX_1_0_181_blue_tape.png,181
420,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162642_BOX_1_0_184_blue_tape.png,1000_20240515162642_BOX_1_0_184_blue_tape.png,blue_tape,1545,1782,1944,2200,1000,20240515162642,BOX,1,0,1000_20240515162642_BOX_1_0_184_blue_tape.png,184
421,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162650_BOX_1_0_186_blue_tape.png,1000_20240515162650_BOX_1_0_186_blue_tape.png,blue_tape,1637,1874,1939,2195,1000,20240515162650,BOX,1,0,1000_20240515162650_BOX_1_0_186_blue_tape.png,186
422,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162659_BOX_1_0_188_blue_tape.png,1000_20240515162659_BOX_1_0_188_blue_tape.png,blue_tape,1831,2068,1908,2165,1000,20240515162659,BOX,1,0,1000_20240515162659_BOX_1_0_188_blue_tape.png,188
423,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162707_BOX_1_0_191_blue_tape.png,1000_20240515162707_BOX_1_0_191_blue_tape.png,blue_tape,1969,2206,1893,2149,1000,20240515162707,BOX,1,0,1000_20240515162707_BOX_1_0_191_blue_tape.png,191
424,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162716_BOX_1_0_196_blue_tape.png,1000_20240515162716_BOX_1_0_196_blue_tape.png,blue_tape,2288,2525,1831,2088,1000,20240515162716,BOX,1,0,1000_20240515162716_BOX_1_0_196_blue_tape.png,196
425,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162724_BOX_1_0_198_blue_tape.png,1000_20240515162724_BOX_1_0_198_blue_tape.png,blue_tape,2401,2477,1831,2012,1000,20240515162724,BOX,1,0,1000_20240515162724_BOX_1_0_198_blue_tape.png,198
426,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162732_BOX_1_0_177_blue_tape.png,1000_20240515162732_BOX_1_0_177_blue_tape.png,blue_tape,0,164,1089,1253,1000,20240515162732,BOX,1,0,1000_20240515162732_BOX_1_0_177_blue_tape.png,177
427,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162740_BOX_1_0_179_blue_tape.png,1000_20240515162740_BOX_1_0_179_blue_tape.png,blue_tape,0,244,1084,1288,1000,20240515162740,BOX,1,0,1000_20240515162740_BOX_1_0_179_blue_tape.png,179
428,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162749_BOX_1_0_181_blue_tape.png,1000_20240515162749_BOX_1_0_181_blue_tape.png,blue_tape,40,379,1120,1330,1000,20240515162749,BOX,1,0,1000_20240515162749_BOX_1_0_181_blue_tape.png,181
429,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162757_BOX_1_0_184_blue_tape.png,1000_20240515162757_BOX_1_0_184_blue_tape.png,blue_tape,173,513,1166,1376,1000,20240515162757,BOX,1,0,1000_20240515162757_BOX_1_0_184_blue_tape.png,184
430,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162806_BOX_1_0_186_blue_tape.png,1000_20240515162806_BOX_1_0_186_blue_tape.png,blue_tape,281,620,1187,1397,1000,20240515162806,BOX,1,0,1000_20240515162806_BOX_1_0_186_blue_tape.png,186
431,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162814_BOX_1_0_188_blue_tape.png,1000_20240515162814_BOX_1_0_188_blue_tape.png,blue_tape,383,722,1202,1412,1000,20240515162814,BOX,1,0,1000_20240515162814_BOX_1_0_188_blue_tape.png,188
432,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162823_BOX_1_0_191_blue_tape.png,1000_20240515162823_BOX_1_0_191_blue_tape.png,blue_tape,496,835,1222,1432,1000,20240515162823,BOX,1,0,1000_20240515162823_BOX_1_0_191_blue_tape.png,191
433,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162834_BOX_1_0_196_blue_tape.png,1000_20240515162834_BOX_1_0_196_blue_tape.png,blue_tape,767,1106,1243,1453,1000,20240515162834,BOX,1,0,1000_20240515162834_BOX_1_0_196_blue_tape.png,196
434,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162845_BOX_1_0_198_blue_tape.png,1000_20240515162845_BOX_1_0_198_blue_tape.png,blue_tape,874,1214,1279,1489,1000,20240515162845,BOX,1,0,1000_20240515162845_BOX_1_0_198_blue_tape.png,198
435,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162854_BOX_1_0_206_blue_tape.png,1000_20240515162854_BOX_1_0_206_blue_tape.png,blue_tape,1299,1638,1258,1468,1000,20240515162854,BOX,1,0,1000_20240515162854_BOX_1_0_206_blue_tape.png,206
436,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162902_BOX_1_0_215_blue_tape.png,1000_20240515162902_BOX_1_0_215_blue_tape.png,blue_tape,1739,2078,1187,1397,1000,20240515162902,BOX,1,0,1000_20240515162902_BOX_1_0_215_blue_tape.png,215
437,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162911_BOX_1_0_223_blue_tape.png,1000_20240515162911_BOX_1_0_223_blue_tape.png,blue_tape,2128,2467,1115,1325,1000,20240515162911,BOX,1,0,1000_20240515162911_BOX_1_0_223_blue_tape.png,223
438,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162919_BOX_1_0_226_blue_tape.png,1000_20240515162919_BOX_1_0_226_blue_tape.png,blue_tape,2217,2556,1048,1258,1000,20240515162919,BOX,1,0,1000_20240515162919_BOX_1_0_226_blue_tape.png,226
439,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162927_BOX_1_0_229_blue_tape.png,1000_20240515162927_BOX_1_0_229_blue_tape.png,blue_tape,2217,2556,1013,1223,1000,20240515162927,BOX,1,0,1000_20240515162927_BOX_1_0_229_blue_tape.png,229
440,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162936_BOX_1_0_240_blue_tape.png,1000_20240515162936_BOX_1_0_240_blue_tape.png,blue_tape,0,171,1422,1708,1000,20240515162936,BOX,1,0,1000_20240515162936_BOX_1_0_240_blue_tape.png,240
441,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162945_BOX_1_0_245_blue_tape.png,1000_20240515162945_BOX_1_0_245_blue_tape.png,blue_tape,112,451,1468,1754,1000,20240515162945,BOX,1,0,1000_20240515162945_BOX_1_0_245_blue_tape.png,245
442,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515162956_BOX_1_0_5_blue_tape.png,1000_20240515162956_BOX_1_0_5_blue_tape.png,blue_tape,1645,2089,1023,1373,1000,20240515162956,BOX,1,0,1000_20240515162956_BOX_1_0_5_blue_tape.png,5
443,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515163005_BOX_1_0_10_blue_tape.png,1000_20240515163005_BOX_1_0_10_blue_tape.png,blue_tape,1916,2360,1084,1434,1000,20240515163005,BOX,1,0,1000_20240515163005_BOX_1_0_10_blue_tape.png,10
444,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515163012_BOX_1_0_16_blue_tape.png,1000_20240515163012_BOX_1_0_16_blue_tape.png,blue_tape,2142,2587,1089,1439,1000,20240515163012,BOX,1,0,1000_20240515163012_BOX_1_0_16_blue_tape.png,16
445,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515163018_BOX_1_0_18_blue_tape.png,1000_20240515163018_BOX_1_0_18_blue_tape.png,blue_tape,2342,2502,1089,1439,1000,20240515163018,BOX,1,0,1000_20240515163018_BOX_1_0_18_blue_tape.png,18
446,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515163024_BOX_1_0_18_leaf.png,1000_20240515163024_BOX_1_0_18_leaf.png,leaf,0,164,2440,2638,1000,20240515163024,BOX,1,0,1000_20240515163024_BOX_1_0_18_leaf.png,18
447,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515163031_BOX_1_0_22_leaf.png,1000_20240515163031_BOX_1_0_22_leaf.png,leaf,92,438,2440,2638,1000,20240515163031,BOX,1,0,1000_20240515163031_BOX_1_0_22_leaf.png,22
448,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515163037_BOX_1_0_29_leaf.png,1000_20240515163037_BOX_1_0_29_leaf.png,leaf,419,765,2409,2608,1000,20240515163037,BOX,1,0,1000_20240515163037_BOX_1_0_29_leaf.png,29
449,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515163044_BOX_1_0_36_leaf.png,1000_20240515163044_BOX_1_0_36_leaf.png,leaf,803,1149,2409,2608,1000,20240515163044,BOX,1,0,1000_20240515163044_BOX_1_0_36_leaf.png,36
450,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515163051_BOX_1_0_43_leaf.png,1000_20240515163051_BOX_1_0_43_leaf.png,leaf,1151,1497,2420,2618,1000,20240515163051,BOX,1,0,1000_20240515163051_BOX_1_0_43_leaf.png,43
451,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515163058_BOX_1_0_52_leaf.png,1000_20240515163058_BOX_1_0_52_leaf.png,leaf,1637,1983,2440,2638,1000,20240515163058,BOX,1,0,1000_20240515163058_BOX_1_0_52_leaf.png,52
452,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515163107_BOX_1_0_59_leaf.png,1000_20240515163107_BOX_1_0_59_leaf.png,leaf,1980,2326,2440,2638,1000,20240515163107,BOX,1,0,1000_20240515163107_BOX_1_0_59_leaf.png,59
